,molecule_chembl_id,Ki,units,smiles,pKi
179,CHEMBL256125,1.2,nM,Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN4CCOCC4)c3)nc(-c3ccc(C)o3)n2)n1,8.920818753952375
180,CHEMBL3969553,1.3,nM,Nc1ncc(-c2ccc(O)cc2)c(-c2ccccc2)n1,8.886056647693163
181,CHEMBL447664,1.3,nM,Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,8.886056647693163
182,CHEMBL3916315,1.3,nM,Nc1ncc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,8.886056647693163
183,CHEMBL187810,1.3,nM,Nc1nc(NCCCN2CCN(c3ccccc3)CC2)nc2nc(-c3ccco3)nn12,8.886056647693163
184,CHEMBL406315,1.3,nM,Cc1csc(-c2nc(N(C)C)nc3ccsc23)n1,8.886056647693163
185,CHEMBL240030,1.3,nM,Nc1nc2c(cnn2CCN2CCN(c3ccc(O)cc3)CC2)c2nc(-c3ccco3)nn12,8.886056647693163
186,CHEMBL23745,1.31,nM,Nc1nc2c(cnn2CCc2ccc(S(N)(=O)=O)cc2)c2nc(-c3ccco3)nn12,8.882728704344236
187,CHEMBL400214,1.4,nM,CCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.853871964321762
188,CHEMBL521242,1.4,nM,Nc1nc(SCCN2CCN(c3ccc(F)cc3F)CC2)cc2nc(-c3ccco3)nn12,8.853871964321762
189,CHEMBL476311,1.4,nM,N#Cc1c(-c2cccs2)cc(-c2ccco2)nc1N,8.853871964321762
190,CHEMBL241110,1.4,nM,Nc1nc2c(cnn2CCN2CCN(c3ccc(F)c(F)c3)CC2)c2nc(-c3ccco3)nn12,8.853871964321762
191,CHEMBL2323587,1.4,nM,Nc1nc2c(cnn2CCN2CCN(c3ccc(OCC(=O)O)cc3)CC2)c2nc(-c3ccco3)nn12,8.853871964321762
192,CHEMBL4218105,1.4,nM,Cc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.853871964321762
193,CHEMBL256327,1.4,nM,Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN4CCOCC4)c3)nc(-c3ccc(C)o3)n2)n1,8.853871964321762
194,CHEMBL3596517,1.4,nM,COc1cccc2c1nc(N)n1nc(CN3CCN(c4sc(C)nc4C)C[C@H]3C)nc21,8.853871964321762
195,CHEMBL195364,1.4,nM,Nc1nc(-c2ccco2)c2ncn(Cc3ccc4ccccc4c3)c2n1,8.853871964321762
196,CHEMBL407307,1.4,nM,CC(C)c1nc(-c2nccs2)c2sccc2n1,8.853871964321762
197,CHEMBL3752621,1.44,nM,O=C(Nc1ccccc1)Nc1nc(NCc2ccccc2)nc2nc(-c3ccco3)nn12,8.84163750790475
198,CHEMBL2419143,1.44,nM,CCn1c(/N=C/c2ccc(Cl)cc2)c(C#N)sc1=S,8.84163750790475
199,CHEMBL460975,1.5,nM,Nc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,8.823908740944319
200,CHEMBL67026,1.5,nM,Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,8.823908740944319
201,CHEMBL459322,1.5,nM,CC(C)c1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,8.823908740944319
202,CHEMBL3901883,1.5,nM,COc1cccc2c(C(=O)NCc3cccc(F)n3)nc(N)nc12,8.823908740944319
203,CHEMBL361687,1.5,nM,Nc1nc(NCCN2CCN(c3ccc(F)cc3F)CC2)cc2nc(-c3ccco3)nn12,8.823908740944319
204,CHEMBL480568,1.5,nM,COCCOc1ccc(N2CCN(CCSc3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,8.823908740944319
205,CHEMBL473439,1.5,nM,CCN(CCN1CCN(c2ccc(OCCOC)cc2)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1,8.823908740944319
206,CHEMBL409460,1.5,nM,Cc1cc(C)n(-c2cc(NC(=O)CN3CCC[C@@H](CN(C)C)C3)nc(-c3ccc(C)o3)n2)n1,8.823908740944319
207,CHEMBL4215754,1.5,nM,COCCOc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5nccs5)nc43)CC2)cc1F,8.823908740944319
208,CHEMBL240626,1.6,nM,COC(C)COc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.795880017344075
209,CHEMBL516770,1.6,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccc(N)c(O)c3)c2n1,8.795880017344075
210,CHEMBL510134,1.6,nM,CNc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,8.795880017344075
211,CHEMBL16894,1.6,nM,CCCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,8.795880017344075
212,CHEMBL475445,1.6,nM,COc1ccc(CCSc2cc3nc(-c4ccco4)nn3c(N)n2)cc1,8.795880017344075
213,CHEMBL252345,1.6,nM,O=C(CN1CCOCC1)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,8.795880017344075
214,CHEMBL407650,1.6,nM,CCc1nc(-c2nccs2)c2sccc2n1,8.795880017344075
215,CHEMBL239817,1.6,nM,Nc1nc2c(cnn2CCN2CCN(c3ccccc3)CC2)c2nc(-c3ccco3)nn12,8.795880017344075
216,CHEMBL4529321,1.64,nM,Nc1nc(-c2cccc(O)c2)nc2sc(-c3ccco3)nc12,8.785156151952302
217,CHEMBL3703584,1.66,nM,OC1CS[C@@H](n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)[C@H]1O,8.779891911959945
218,CHEMBL564473,1.7,nM,COCc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)n1,8.769551078621726
219,CHEMBL16687,1.7,nM,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,8.769551078621726
220,CHEMBL4217235,1.7,nM,Cc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)nc1,8.769551078621726
221,CHEMBL4440137,1.7,nM,Nc1nc(-c2ccco2)nc2sc(-c3ccccc3)nc12,8.769551078621726
222,CHEMBL3765164,1.8,nM,Nc1nc(C(=O)NCc2cccc3c2C(=O)NC3)c2cccc(F)c2n1,8.744727494896694
223,CHEMBL2419138,1.8,nM,CCCn1c(/N=C/c2ccc(Br)cc2)c(C#N)sc1=S,8.744727494896694
224,CHEMBL262363,1.8,nM,Nc1nc(C#C[C@@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.744727494896694
225,CHEMBL486140,1.8,nM,CCC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,8.744727494896694
226,CHEMBL482329,1.8,nM,CN(CCN1CCN(c2ccc(F)cc2F)CC1)c1cc2nc(-c3cccc(C#N)c3)nn2c(N)n1,8.744727494896694
227,CHEMBL518497,1.8,nM,COc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,8.744727494896694
228,CHEMBL481736,1.8,nM,COc1ccc(CCN(C)c2cc3nc(-c4ccco4)nn3c(N)n2)cc1,8.744727494896694
229,CHEMBL131535,1.8,nM,Nc1nc(N[C@H]2CCC[C@@H]2O)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.744727494896694
230,CHEMBL255911,1.8,nM,N#Cc1cccc(OCC(=O)Nc2cc(-c3nccs3)nc(-c3ccccn3)n2)c1,8.744727494896694
231,CHEMBL4452162,1.8,nM,C=CC(=O)Nc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,8.744727494896694
232,CHEMBL4471366,1.8,nM,Nc1nc(N/N=C/c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.744727494896694
233,CHEMBL576185,1.86,nM,CC(C)CCn1cc2c(nc(NC(=O)Cc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,8.730487055782083
234,CHEMBL467246,1.9,nM,Nc1nc(-c2ccco2)c2nnn(Cc3c(F)cccc3F)c2n1,8.721246399047171
235,CHEMBL506101,1.9,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccsc3)c2n1,8.721246399047171
236,CHEMBL137879,1.9,nM,CCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,8.721246399047171
237,CHEMBL4457917,1.9,nM,COc1cccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)c1,8.721246399047171
238,CHEMBL507426,1.9,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3)c2n1,8.721246399047171
239,CHEMBL515526,1.9,nM,CC(=O)Nc1cc(-c2ccccc2O)nc(-n2nc(C)cc2C)n1,8.721246399047171
240,CHEMBL4217668,1.9,nM,Cn1c(=O)n(CCN2CCN(c3ccc(OC(F)F)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,8.721246399047171
241,CHEMBL521223,1.9,nM,CC(=O)Nc1cc(-c2cccc(N3CCC(O)CC3)n2)nc(-n2nc(C)cc2C)n1,8.721246399047171
242,CHEMBL576156,1.95,nM,COc1ccc(CC(=O)Nc2nc3nn(CCC(C)C)cc3c3nc(-c4ccco4)nn23)cc1,8.709965388637482
243,CHEMBL401973,2.0,nM,COc1cccc(Cn2ncc3c(-c4ccco4)nc(N)nc32)c1,8.698970004336019
244,CHEMBL112773,2.0,nM,COC[C@H]1CCCN1C(=O)c1cc(N)n2nc(-c3ccc(Br)o3)nc2c1,8.698970004336019
245,CHEMBL4645754,2.0,nM,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1ncco1,8.698970004336019
246,CHEMBL4207839,2.0,nM,Cn1c(=O)n(CCN2CCN(c3ccc(OCCOC4CC4)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,8.698970004336019
247,CHEMBL511624,2.0,nM,CC(=O)Nc1cc(-c2cccc(O[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,8.698970004336019
248,CHEMBL4205341,2.0,nM,COCCOc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.698970004336019
249,CHEMBL469520,2.0,nM,CC(=O)Nc1cc(-c2cc(F)cc(O[C@@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,8.698970004336019
250,CHEMBL402409,2.0,nM,Nc1nc(-c2ccco2)c2cnn(Cc3c(F)cccc3F)c2n1,8.698970004336019
251,CHEMBL404193,2.0,nM,COc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc1OC,8.698970004336019
252,CHEMBL257670,2.0,nM,COc1cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(OC)c1,8.698970004336019
253,CHEMBL252171,2.0,nM,Cc1cc(C)n(-c2cc(NC(=O)CN3CCN(C)CC3)nc(-c3ccco3)n2)n1,8.698970004336019
254,CHEMBL402398,2.0,nM,Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(N(C)C)cc3)nc(-c3ccc(C)o3)n2)n1,8.698970004336019
255,CHEMBL516483,2.0,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3N)c2n1,8.698970004336019
256,CHEMBL113967,2.0,nM,CC1CCCCN1C(=O)c1cc(N)n2nc(-c3ccc(Br)o3)nc2c1,8.698970004336019
257,CHEMBL469963,2.0,nM,CC(=O)Nc1cc(-c2cccc(O)c2)nc(-n2nc(C)cc2C)n1,8.698970004336019
258,CHEMBL224874,2.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#C[C@@H](O)c4ccccc4)nc32)[C@H](O)[C@@H]1O,8.698970004336019
259,CHEMBL519566,2.0,nM,CC(=O)Nc1cc(-c2cc(O)cc(F)c2)nc(-n2nc(C)cc2C)n1,8.698970004336019
260,CHEMBL520286,2.0,nM,CN(CCc1ccc(F)cc1)c1cc2nc(-c3ccco3)nn2c(N)n1,8.698970004336019
261,CHEMBL504812,2.0,nM,CC(=O)Nc1cc(-c2cccc(C(F)(F)F)c2)nc(-n2nc(C)cc2C)n1,8.698970004336019
262,CHEMBL3965187,2.0,nM,[2H]C([2H])(NC(=O)c1nc(N)nc2c(OC)cccc12)c1cccc(C([2H])([2H])c2cncc(OCCOC)c2)n1,8.698970004336019
263,CHEMBL488797,2.0,nM,COc1ccccc1-c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,8.698970004336019
264,CHEMBL259832,2.0,nM,Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccco3)c2n1,8.698970004336019
265,CHEMBL513661,2.0,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccc(F)cc3F)c2n1,8.698970004336019
266,CHEMBL409682,2.0,nM,C[C@H](NC(=O)n1cnc2c(-c3ccco3)nc(N)nc21)c1ccccc1,8.698970004336019
267,CHEMBL596308,2.0,nM,Cc1ccc(-c2cc(C(=O)NCc3ccc[nH]3)nc(N)n2)o1,8.698970004336019
268,CHEMBL506129,2.0,nM,CC(=O)Nc1cc(-c2cccc(C#N)c2)nc(-n2nc(C)cc2C)n1,8.698970004336019
269,CHEMBL486552,2.0,nM,CC(=O)Nc1cc(-c2cccc(CC#N)c2)nc(-n2nc(C)cc2C)n1,8.698970004336019
270,CHEMBL469324,2.0,nM,CC(=O)Nc1cc(-c2cccc(OC3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,8.698970004336019
271,CHEMBL4646158,2.02,nM,Nc1nc(NCC2CCN(CC(=O)Nc3ccc(S(N)(=O)=O)cc3)CC2)nc2sc(-c3ccco3)nc12,8.694648630553376
272,CHEMBL1090576,2.02,nM,Fc1ccc(-n2c(=S)sc3c2ncn2nc(-c4ccco4)nc32)cc1,8.694648630553376
273,CHEMBL572600,2.03,nM,CC(C)CCn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,8.692503962086787
274,CHEMBL259323,2.1,nM,CCc1nc(-c2nc(C)cs2)c2sccc2n1,8.67778070526608
275,CHEMBL410234,2.1,nM,Cc1cc(C)n(-c2cc(NC(=O)CCN(C)C)nc(-c3ccc(C)o3)n2)n1,8.67778070526608
276,CHEMBL272637,2.1,nM,Cc1cc(C)n(-c2cc(NC(=O)CN3CC[C@@H](CN(C)C)C3)nc(-c3ccc(C)o3)n2)n1,8.67778070526608
277,CHEMBL4095355,2.1,nM,CCN(CC)C1CCC(C)(C(=O)Nc2nc3c(OC)ccc(N4CCOCC4)c3s2)CC1,8.67778070526608
278,CHEMBL280888,2.1,nM,CCCSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C,8.67778070526608
279,CHEMBL4530682,2.1,nM,Nc1nc(-c2cccc(CO)c2)nc2sc(-c3ccco3)nc12,8.67778070526608
280,CHEMBL240211,2.1,nM,N#Cc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.67778070526608
281,CHEMBL461857,2.1,nM,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)o1,8.67778070526608
282,CHEMBL4167557,2.15,nM,Nc1nc(NCCc2ccco2)nc2sc(-c3ccco3)nc12,8.667561540084394
283,CHEMBL340674,2.2,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NC4CCCC4)nc32)[C@H](O)[C@@H]1O,8.657577319177793
284,CHEMBL461649,2.2,nM,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(C(F)(F)F)c3)c2n1,8.657577319177793
285,CHEMBL431770,2.2,nM,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,8.657577319177793
286,CHEMBL240647,2.2,nM,C[S+]([O-])COc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.657577319177793
287,CHEMBL467245,2.2,nM,Nc1nc(-c2ccco2)c2nnn(Cc3cc(F)ccc3F)c2n1,8.657577319177793
288,CHEMBL551368,2.2,nM,Cc1ccccc1CNC(=O)c1cc(-c2ccco2)nc(N)n1,8.657577319177793
289,CHEMBL505787,2.2,nM,Cc1csc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)n1,8.657577319177793
290,CHEMBL4162037,2.24,nM,COc1ccccc1CNc1nc(N)c2nc(-c3cccs3)sc2n1,8.649751981665837
291,CHEMBL392136,2.3,nM,Cc1ccc(-c2nn3c(N)nc4ccc(Cl)cc4n3c2=O)cc1,8.638272163982407
292,CHEMBL520036,2.3,nM,CC(=O)Nc1cc(-c2cccc(N3CCCOCC3)n2)nc(-n2nc(C)cc2C)n1,8.638272163982407
293,CHEMBL256546,2.3,nM,Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CCN4CCOCC4)c3)nc(-c3ccc(C)o3)n2)n1,8.638272163982407
294,CHEMBL458242,2.3,nM,COc1cncc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,8.638272163982407
295,CHEMBL462488,2.3,nM,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(Cl)c3)c2n1,8.638272163982407
296,CHEMBL402464,2.3,nM,CN(C)c1nc(-c2nccs2)c2sccc2n1,8.638272163982407
297,CHEMBL467244,2.3,nM,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(F)c3F)c2n1,8.638272163982407
298,CHEMBL460799,2.3,nM,Nc1nc(-c2ccco2)c2nnn(Cc3cccs3)c2n1,8.638272163982407
299,CHEMBL1950652,2.3,nM,CCn1nnnc1[C@H]1O[C@@H](n2cnc3c(N)nc(N[C@H](CO)Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,8.638272163982407
300,CHEMBL3763199,2.3,nM,Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(C(F)(F)F)c2n1,8.638272163982407
301,CHEMBL4439172,2.36,nM,Cc1ccc(-c2nc(N)c3nc(-c4ccco4)sc3n2)o1,8.627087997029893
302,CHEMBL4447113,2.4,nM,COc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)c(OC)c1,8.619788758288394
303,CHEMBL270314,2.4,nM,Cc1cc(C)n(-c2cc(NC(=O)CCN3CC[C@H](N(C)C)C3)nc(-c3ccc(C)o3)n2)n1,8.619788758288394
304,CHEMBL4447993,2.4,nM,Nc1nc(-c2ccc(OCCNC(=O)CCCCC3CCSS3)cc2)cn2c(=O)n(-c3ccccc3)nc12,8.619788758288394
305,CHEMBL594136,2.5,nM,Cc1ccc(-c2cc(C(=O)NCc3cccn3C)nc(N)n2)o1,8.602059991327963
306,CHEMBL609578,2.5,nM,Cc1cccc(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)n1,8.602059991327963
307,CHEMBL480756,2.5,nM,COCCOc1ccc(N2CCN(CCN(C)c3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,8.602059991327963
308,CHEMBL1270115,2.5,nM,COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2ccc(C(=O)N(C)C(C)C)nc21,8.602059991327963
309,CHEMBL409229,2.5,nM,CCN[C@H]1CCN(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)C1,8.602059991327963
310,CHEMBL4460201,2.5,nM,Cc1cc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc(C)c1O,8.602059991327963
311,CHEMBL461008,2.5,nM,Nc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,8.602059991327963
312,CHEMBL344706,2.55,nM,CCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,8.593459819566045
313,CHEMBL560904,2.6,nM,Nc1nc(C(=O)NCc2ccccc2Cl)cc(-c2ccco2)n1,8.585026652029182
314,CHEMBL553449,2.6,nM,Cc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1,8.585026652029182
315,CHEMBL2419145,2.64,nM,N#Cc1sc(=S)n(CCc2ccccc2)c1/N=C/c1ccc(F)cc1,8.578396073130168
316,CHEMBL517278,2.7,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3F)c2n1,8.568636235841012
317,CHEMBL69794,2.7,nM,COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1OC,8.568636235841012
318,CHEMBL508786,2.7,nM,COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-c2ccc(C)o2)n1,8.568636235841012
319,CHEMBL251975,2.7,nM,CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-c3ccco3)n2)CC1,8.568636235841012
320,CHEMBL3763514,2.7,nM,Nc1nc(C(=O)NCc2cccc3cc(C(=O)N4CCN(c5ccccn5)CC4)cnc23)c2cccc(F)c2n1,8.568636235841012
321,CHEMBL573327,2.75,nM,CC(C)CCn1cc2c(nc(NC(=O)Cc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,8.560667306169737
322,CHEMBL480556,2.8,nM,COCCOc1ccc(N2CCN(CCOc3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,8.55284196865778
323,CHEMBL481737,2.8,nM,COc1ccc(CCOc2cc3nc(-c4ccco4)nn3c(N)n2)cc1,8.55284196865778
324,CHEMBL594676,2.8,nM,Cc1cccnc1CNC(=O)c1cc(-c2ccco2)nc(N)n1,8.55284196865778
325,CHEMBL260718,2.8,nM,OC[C@@H]1CCCN1c1nc(-c2nccs2)c2sccc2n1,8.55284196865778
326,CHEMBL342059,2.8,nM,Cn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,8.55284196865778
327,CHEMBL372475,2.8,nM,Nc1nc(-c2ccco2)c2ncn(Cc3ccc(C(F)(F)F)cc3F)c2n1,8.55284196865778
328,CHEMBL4095424,2.8,nM,COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3cccc(F)c3)nc12,8.55284196865778
329,CHEMBL399529,2.9,nM,Nc1cc(-n2cccn2)nc(-c2ccco2)n1,8.537602002101044
330,CHEMBL4064795,2.9,nM,CCOc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,8.537602002101044
331,CHEMBL486130,2.9,nM,CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,8.537602002101044
332,CHEMBL409459,2.9,nM,Cc1cc(C)n(-c2cc(NC(=O)CN3CCC(CN(C)C)CC3)nc(-c3ccc(C)o3)n2)n1,8.537602002101044
333,CHEMBL429420,3.0,nM,Cc1cc(C)cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccccn3)n2)c1,8.522878745280337
334,CHEMBL608102,3.0,nM,Cc1ccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)o1,8.522878745280337
335,CHEMBL469962,3.0,nM,COc1c(F)cccc1-c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,8.522878745280337
336,CHEMBL401865,3.0,nM,COc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc1C,8.522878745280337
337,CHEMBL259418,3.0,nM,Nc1nc(-c2ccco2)c2cnn(Cc3ccccc3)c2n1,8.522878745280337
338,CHEMBL610738,3.0,nM,Cc1ccc(C)c(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)n1,8.522878745280337
339,CHEMBL461651,3.0,nM,Cc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,8.522878745280337
340,CHEMBL521029,3.0,nM,CC(=O)Nc1cc(-c2cncc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1,8.522878745280337
341,CHEMBL3764434,3.0,nM,Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(Cl)c2n1,8.522878745280337
342,CHEMBL611020,3.0,nM,Cc1ccc(-c2cc(C(=O)NCc3ccc(C)c(C)n3)nc(N)n2)o1,8.522878745280337
343,CHEMBL110069,3.0,nM,CCN(CC)C(=O)c1cc(N)n2nc(-c3ccc(Br)o3)nc2c1,8.522878745280337
344,CHEMBL516611,3.0,nM,Cc1ccccc1Cn1nnc2c(-c3ccco3)nc(N)nc21,8.522878745280337
345,CHEMBL1171165,3.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3cnn(Cc4cccc(F)c4)c3)sc12,8.522878745280337
346,CHEMBL482161,3.0,nM,CCN(CCc1ccc(F)cc1)c1cc2nc(-c3ccco3)nn2c(N)n1,8.522878745280337
347,CHEMBL4634105,3.0,nM,CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1nccs1,8.522878745280337
348,CHEMBL270880,3.0,nM,COc1ccc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc1F,8.522878745280337
349,CHEMBL4466609,3.0,nM,Nc1nc(-c2ccccc2)nc2sc(-c3ccco3)nc12,8.522878745280337
350,CHEMBL323945,3.0,nM,CC1CCCN(C(=O)c2cc(N)n3nc(-c4ccc(Br)o4)nc3c2)C1,8.522878745280337
351,CHEMBL112631,3.0,nM,CN(C)C(=O)CN(C)C(=O)c1cc(N)n2nc(-c3ccc(Br)o3)nc2c1,8.522878745280337
352,CHEMBL3260730,3.0,nM,COC[C@H]1CCCN1C(=O)c1ccc2c(-c3cnc4ccc(C#N)cn34)nn(C)c2c1,8.522878745280337
353,CHEMBL3677915,3.0,nM,Cn1nc(-c2cnc3ccc(F)cn23)c2ccc(C(=O)N3CCCCCCC3)cc21,8.522878745280337
354,CHEMBL472063,3.0,nM,CC(=O)Nc1cc(-c2cccc(OC3CCN(C(C)C)C3)c2)nc(-n2nc(C)cc2C)n1,8.522878745280337
355,CHEMBL1171718,3.0,nM,COc1ccc(N(CC(C)C)C(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,8.522878745280337
356,CHEMBL471853,3.0,nM,CCN1CCC(Oc2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)c2)C1,8.522878745280337
357,CHEMBL1171164,3.0,nM,CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3cnn(Cc4cccc(C(F)(F)F)c4)c3)sc12,8.522878745280337
358,CHEMBL402172,3.0,nM,Cc1cccc(Cn2ncc3c(-c4ccco4)nc(N)nc32)c1,8.522878745280337
359,CHEMBL3920917,3.0,nM,COc1cccnc1CNC(=O)c1nc(N)nc2c(OC)cccc12,8.522878745280337
360,CHEMBL4212260,3.1,nM,Cn1c(=O)n(CCN2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2nc(N)n3nc(-c4ccco4)nc3c21,8.508638306165727
361,CHEMBL22113,3.1,nM,COc1ccc(NC(=O)Nc2nc3nn(C)c(SC)c3c3nc(-c4ccco4)nn23)cc1,8.508638306165727
362,CHEMBL3764070,3.1,nM,Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(I)c2n1,8.508638306165727
363,CHEMBL1269901,3.1,nM,CCN(CC)C(=O)c1ccc2nc(NC(=O)c3cccc(C#N)c3)n(CCCOC)c2c1,8.508638306165727
364,CHEMBL519383,3.1,nM,COCCOc1cncc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,8.508638306165727
365,CHEMBL195503,3.1,nM,Nc1nc(-c2ccco2)c2ncn(Cc3ccccc3CS(=O)(=O)c3ccccc3)c2n1,8.508638306165727
366,CHEMBL3764687,3.1,nM,CCn1cnc2c(CNC(=O)c3nc(N)nc4c(F)cccc34)cccc21,8.508638306165727
367,CHEMBL406049,3.1,nM,CC(C)(C)c1nc(-c2nccs2)c2sccc2n1,8.508638306165727
